"conference","session","name","speakers","speaker","content","comment","timestamp"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","5","4","Nicely framed","2018-05-08T15:12:54.437Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","5","5","","2018-05-08T15:13:05.795Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","5","5","","2018-05-08T15:23:31.092Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","5","5","","2018-05-08T15:23:46.999Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","5","5","Fantastic speaker. Very well into the subject. Great presentation. ","2018-05-08T15:24:23.358Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","1","1","comes off as arrogant. "" design is art, it does not fit into sprints, can not be estimated, I need to speak directly to the CEO""...","2018-05-08T15:28:26.104Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","5","5","","2018-05-08T15:46:37.919Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","5","5","","2018-05-08T15:58:26.988Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","4","5","","2018-05-08T16:02:15.606Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","3","3","","2018-05-08T16:26:52.275Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","3","4","Content was great but a bit more work on diction can help for future talks ;)","2018-05-08T16:27:47.860Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","3","3","","2018-05-08T16:54:47.313Z"
"uxdxstockholm18","science_of_design_session","Science of Design","Tem Aguerra, UX Lead, Bouvet","4","4","","2018-05-08T17:48:15.703Z"
"uxdxlondon18","solving_problems_fast_454634a","Solving Problems Fast","Nik Crabtree, Lead Principal Software Engineer, ASOS","5","5","","2018-05-10T17:37:51.642Z"
"uxdxlondon18","solving_problems_fast_454634a","Solving Problems Fast","Nik Crabtree, Lead Principal Software Engineer, ASOS","2","2","Maybe this was just right for some people but for me as a UX it was incredibly dry; covered a lot of basics like a dull textbook","2018-05-10T17:39:04.294Z"
"uxdxlondon18","solving_problems_fast_454634a","Solving Problems Fast","Nik Crabtree, Lead Principal Software Engineer, ASOS","5","5","Very well delivered talk, great to hear the discussion of Tdd vs atdd. Very entertaining to listen to as well","2018-05-10T17:40:34.929Z"
"uxdxlondon18","solving_problems_fast_454634a","Solving Problems Fast","Nik Crabtree, Lead Principal Software Engineer, ASOS","5","0","","2018-05-10T17:41:53.688Z"
"uxdxlondon18","solving_problems_fast_454634a","Solving Problems Fast","Nik Crabtree, Lead Principal Software Engineer, ASOS","5","5","","2018-05-10T17:42:09.816Z"
"uxdxlondon18","solving_problems_fast_454634a","Solving Problems Fast","Nik Crabtree, Lead Principal Software Engineer, ASOS","5","5","","2018-05-10T18:09:56.750Z"
"uxdxlondon18","solving_problems_fast_454634a","Solving Problems Fast","Nik Crabtree, Lead Principal Software Engineer, ASOS","5","4","","2018-05-10T18:52:38.503Z"
"uxdxlondon18","solving_problems_fast_454634a","Solving Problems Fast","Nik Crabtree, Lead Principal Software Engineer, ASOS","5","4","Best session of the day - session was based on what he actually does not anecdotes about other companies. ","2018-05-10T19:02:06.252Z"
"uxdxlondon18","solving_problems_fast_454634a","Solving Problems Fast","Nik Crabtree, Lead Principal Software Engineer, ASOS","5","5","Could’ve used a bit more of a structure, but in the end got back to a nice summary. Engaging presentation style, very nice and clear thoughts / message.
Bonus points for the organizers for putting this presenter at the timeslot, if it wasn’t for him I would have fallen asleep.","2018-05-10T20:54:40.916Z"
"uxdxlondon18","solving_problems_fast_454634a","Solving Problems Fast","Nik Crabtree, Lead Principal Software Engineer, ASOS","5","5","10/10 Would be mesmerised by beads again.","2018-05-11T09:59:38.400Z"
"uxdxlondon18","solving_problems_fast_454634a","Solving Problems Fast","Nik Crabtree, Lead Principal Software Engineer, ASOS","5","4","Best talk of the day. Thanks Nik and ASOS.","2018-05-11T10:00:52.816Z"
"uxdxhelsinki18","strategy_definition_and_implementation_for_success","Strategy Definition and Implementation for Successful Product Launch","Yaroslav Karulin, Product Manager, Qvantel","5","5","Thank you :)","2018-05-07T16:33:42.624Z"
"uxdxhelsinki18","strategy_definition_and_implementation_for_success","Strategy Definition and Implementation for Successful Product Launch","Yaroslav Karulin, Product Manager, Qvantel","4","4","👍🏻","2018-05-07T16:34:24.068Z"
"uxdxhelsinki18","strategy_definition_and_implementation_for_success","Strategy Definition and Implementation for Successful Product Launch","Yaroslav Karulin, Product Manager, Qvantel","2","2","","2018-05-08T08:55:12.791Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","3","3","Interesting to hear about a company I’ve never heard of. Super important area.","2018-05-08T14:29:44.382Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","2","1","","2018-05-08T14:36:06.118Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","2","4","","2018-05-08T14:39:24.544Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","3","1","To much details about company and product. Felt adjust like a sales speech. More focus on topic expected. ","2018-05-08T14:40:02.403Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","5","3","Good use case but hard to follow your process as several phases were skipped","2018-05-08T14:40:30.538Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","4","5","","2018-05-08T14:43:38.274Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","5","4","","2018-05-08T14:44:17.865Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","1","1","","2018-05-08T14:44:42.543Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","0","0","I missed the part about how do you validate / work with items that bring business value. 

For a feature or anything being developed to be successful, it needs to both bring business value and user value. It's not about monitoring. I kind of missed that aspect. ","2018-05-08T14:44:57.184Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","3","5","","2018-05-08T14:45:00.698Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","3","3","","2018-05-08T14:45:05.188Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","2","1","Too much of a product plug. Less about research and too many slides about the product. More info about their research process would have been interesting.","2018-05-08T14:45:11.574Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","5","4","","2018-05-08T14:45:20.850Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","3","2","","2018-05-08T14:45:22.190Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","4","5","","2018-05-08T14:46:28.046Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","2","2","","2018-05-08T15:17:39.831Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","4","4","","2018-05-08T15:23:37.384Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","4","4","","2018-05-08T15:46:27.157Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","3","1","Expected would be more about research, who were target users? What are biggest pain points while using the app? It was more on surface showing only happy path not bringing much of a value","2018-05-08T15:48:22.526Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","3","4","","2018-05-08T15:58:46.221Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","4","4","Maybe a lil bit less product and a lil bit more insights.","2018-05-08T16:26:38.451Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","2","2","","2018-05-08T16:27:50.699Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","3","1","","2018-05-08T17:10:56.745Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","5","5","Very intresting and good structure in the presentation. The part about the user Journey was espacially intresting","2018-05-08T17:16:11.276Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","3","2","","2018-05-08T17:48:28.051Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","5","5","Really interesting topic and process. Well presented","2018-05-09T05:40:22.611Z"
"uxdxstockholm18","ux_research___who_cares__6ea3761","UX Research - who cares?","Lisa  Trumstedt, UX Researcher, Doctrin","4","4","","2018-05-09T06:48:21.111Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","5","5","WElcome","2018-05-06T18:46:47.812Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","5","4","Test","2018-05-06T18:50:03.216Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","5","4","","2018-05-07T12:58:23.705Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","5","5","","2018-05-07T14:21:03.434Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","4","4","","2018-05-07T15:32:14.975Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","4","4","","2018-05-08T12:56:46.804Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","3","3","","2018-05-08T12:58:24.596Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","5","3","","2018-05-08T12:59:18.895Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","5","5","","2018-05-08T15:45:38.282Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","4","4","Maybe an elevator pitch of UXDX would clwrify further...","2018-05-08T16:23:01.197Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","4","3","Better introduction of you","2018-05-08T16:50:27.186Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","0","4","","2018-05-09T13:07:12.052Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","0","5","","2018-05-09T13:07:15.425Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","5","5","Short and well-prepared","2018-05-09T13:08:08.673Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","4","4","","2018-05-09T13:31:05.879Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","5","5","","2018-05-10T14:26:22.990Z"
"uxdxhelsinki18","welcome___introduction_4f1ce64","Welcome & Introduction","Catherine Madden, Founder, UXDX","3","3","","2018-05-10T14:35:24.814Z"
"uxdxcopenhagen18","what_a_great_team_structure_looks_like_for_build_0ba5dbe","What a great team structure looks like for building better products, faster","Rasmus  Landgreen, Senior UX Specialist , Nordea Markets","5","5","Really engaging speaker and I thoroughly enjoyed the presentation. The slides were designed beautifully too","2018-05-09T13:53:14.679Z"
"uxdxcopenhagen18","what_a_great_team_structure_looks_like_for_build_0ba5dbe","What a great team structure looks like for building better products, faster","Rasmus  Landgreen, Senior UX Specialist , Nordea Markets","4","4","Very good talk ","2018-05-09T13:53:26.729Z"
"uxdxcopenhagen18","what_a_great_team_structure_looks_like_for_build_0ba5dbe","What a great team structure looks like for building better products, faster","Rasmus  Landgreen, Senior UX Specialist , Nordea Markets","3","3","It was hard for me to follow the red thread. What was your main message?","2018-05-09T13:53:33.506Z"
"uxdxcopenhagen18","what_a_great_team_structure_looks_like_for_build_0ba5dbe","What a great team structure looks like for building better products, faster","Rasmus  Landgreen, Senior UX Specialist , Nordea Markets","1","2","Too general, just boring and no concrete information. ","2018-05-09T13:53:54.282Z"
"uxdxcopenhagen18","what_a_great_team_structure_looks_like_for_build_0ba5dbe","What a great team structure looks like for building better products, faster","Rasmus  Landgreen, Senior UX Specialist , Nordea Markets","2","4","Very fast, seems a bit unstructured.","2018-05-09T13:55:22.547Z"
"uxdxcopenhagen18","what_a_great_team_structure_looks_like_for_build_0ba5dbe","What a great team structure looks like for building better products, faster","Rasmus  Landgreen, Senior UX Specialist , Nordea Markets","2","2","Speak louder. You start ok but dropping at The end of sentences. ","2018-05-09T13:57:27.228Z"
"uxdxcopenhagen18","what_a_great_team_structure_looks_like_for_build_0ba5dbe","What a great team structure looks like for building better products, faster","Rasmus  Landgreen, Senior UX Specialist , Nordea Markets","4","4","Very insightful","2018-05-09T13:57:52.212Z"
"uxdxcopenhagen18","what_a_great_team_structure_looks_like_for_build_0ba5dbe","What a great team structure looks like for building better products, faster","Rasmus  Landgreen, Senior UX Specialist , Nordea Markets","5","4","It was a bit hard to stay focused during talk, maybe because it was third in a row :)","2018-05-09T14:18:59.294Z"
"uxdxcopenhagen18","what_a_great_team_structure_looks_like_for_build_0ba5dbe","What a great team structure looks like for building better products, faster","Rasmus  Landgreen, Senior UX Specialist , Nordea Markets","5","3","I was left without the point around teams. Missing examples.","2018-05-09T14:24:14.172Z"
"uxdxcopenhagen18","what_a_great_team_structure_looks_like_for_build_0ba5dbe","What a great team structure looks like for building better products, faster","Rasmus  Landgreen, Senior UX Specialist , Nordea Markets","5","4","","2018-05-09T16:13:31.063Z"
"uxdxcopenhagen18","what_a_great_team_structure_looks_like_for_build_0ba5dbe","What a great team structure looks like for building better products, faster","Rasmus  Landgreen, Senior UX Specialist , Nordea Markets","2","2","Hard to hear and slow down! I think I missed out on the major part of it since I'd had problems hearing what was actually said.
It went to fast for me, and I had some troubles with the Danish accent.","2018-05-10T08:06:47.909Z"
